Date,MV,SV,VAR,DIA
2016-10-19,3136430.1173080546,3134951.4678415665,3353312.598518669,2426990.265368716
2016-10-20,3134973.752719243,3133498.9698555656,3350416.7586730584,2420856.114148553
2016-10-21,3149191.5178281628,3147749.2203738415,3366101.5695078983,2416588.878517136
2016-10-24,3149424.9806592884,3147848.6509438273,3368008.914190236,2426456.860914789
2016-10-25,3139360.982752173,3137948.1206318117,3352324.1449650805,2420056.0074676624
2016-10-26,3141859.2519684248,3140294.931807885,3349163.299484255,2423923.1897586347
2016-10-27,3130810.5175591675,3129320.6566436174,3336100.032432574,2420722.7630350715
2016-10-28,3116771.806837279,3115153.7334437217,3322050.143411468,2418455.7941058814
2016-10-31,3126638.8092284924,3125172.7053213976,3330790.3372446196,2415922.122949727
2016-11-01,3100916.566191169,3099482.609507586,3300924.0906783254,2401920.256034138
2016-11-02,3090038.723644835,3088587.808801327,3287985.856417801,2391652.2202960397
2016-11-03,3074404.6596995406,3072926.0557640973,3271510.487299618,2388451.7935724766
2016-11-04,3067541.2513219747,3066028.838329302,3266524.284170225,2383117.7490332047
2016-11-07,3138038.164918865,3136499.2870111177,3343734.6568712345,2431790.905454061
2016-11-08,3156435.334940115,3154942.394293557,3362983.9907367397,2445392.719029204
2016-11-09,3181216.69873502,3179614.9057113123,3396134.5471611843,2479797.306307508
2016-11-10,3223140.2814436564,3221488.6519359285,3443500.102597648,2508734.497933058
2016-11-11,3224627.792159784,3222900.97644078,3444498.264535779,2513268.435791439
2016-11-14,3292906.5048820428,3291549.408239834,3509958.7719349633,2517268.969195893
2016-11-15,3292314.813289715,3291174.109561082,3510920.0910388594,2524869.9826643555
2016-11-16,3283310.036098877,3282129.4066135064,3500508.7550463467,2520069.3425790104
2016-11-17,3273017.017755646,3271623.767873737,3493994.0050518704,2524336.5782104284
2016-11-18,3261570.9604831035,3260133.2557984046,3478846.0981059894,2513135.0846779575
2016-11-21,3271583.453968613,3270166.2829202167,3490811.0019506835,2524869.9826643555
2016-11-22,3293230.5996718453,3291664.0153988237,3514819.2575420076,2533937.8583811177
2016-11-23,3313706.2406620653,3312195.5469621695,3537425.6220818087,2541538.87184958
2016-11-25,3315606.0171735524,3314054.353747822,3538300.68153854,2551006.800906788
2016-11-28,3309076.004878967,3307561.3586465414,3528469.372214784,2544072.543005734
2016-11-29,3353317.0850234274,3352008.1953904782,3575840.116874507,2549539.938658488
2016-11-30,3345871.8682575263,3344597.354105893,3571889.754788251,2552340.312041606
2016-12-01,3371201.5604859525,3369984.8242254257,3595283.1929743104,2559007.867715696
2016-12-02,3368038.0391302602,3366790.991911111,3591246.1206914876,2556874.249899987
2016-12-05,3343502.2210348155,3342158.015116439,3565603.1171757616,2563275.1033471134
2016-12-06,3343484.281583754,3342181.319430073,3565545.2690261635,2566875.5834111217
2016-12-07,3378997.89470786,3377523.755014599,3609245.443566459,2606747.566342179
2016-12-08,3381799.6959896223,3380295.0682722544,3607665.417868419,2617415.655420723
2016-12-09,3402996.9014131133,3401464.6589300623,3629943.434341275,2636218.1624216563
2016-12-12,3411488.7936797915,3409895.4205636587,3637737.0067176227,2641418.8558474467
2016-12-13,3428477.2149147503,3426845.179740221,3659446.3821471995,2656754.233897853
2016-12-14,3406414.2841847814,3404818.9463131167,3633442.691412899,2642218.9625283373
2016-12-15,3412947.3284873,3411406.9471279476,3642173.7982171685,2649153.2204293907
2016-12-16,3446191.0696053267,3444808.7370904093,3671523.474475736,2642885.7180957464
2016-12-19,3430864.7860146845,3429334.5169266686,3657908.414885989,2648353.1137485
2016-12-20,3436767.886881424,3435149.059751239,3666648.5159981577,2659287.905054007
2016-12-21,3434088.6769405073,3432444.652443405,3661683.930640376,2655820.7761034807
2016-12-22,3438875.3076229105,3437323.234854515,3666755.969095506,2653287.1049473267
2016-12-23,3451823.7530496093,3450338.506430191,3680419.184740817,2654353.913855181
2016-12-27,3447737.9713538866,3446231.2823477006,3676895.990092771,2656487.53167089
2016-12-28,3423926.7666080403,3422394.4565274217,3650386.751582537,2641418.8558474467
2016-12-29,3421662.241988734,3420125.8275860962,3648275.337865928,2640218.6958261104
2016-12-30,3404160.9291581893,3402624.002393339,3628331.7262028507,2633817.8423789837
2017-01-03,3413792.3384786197,3412251.2423905074,3644412.307914397,2645952.7937058276
2017-01-04,3421363.557971044,3419735.6935762675,3650604.2383343186,2655687.424989999
2017-01-05,3427871.3639323856,3426354.094368558,3655269.471932224,2650353.380450727
2017-01-06,3435754.3670019107,3434260.1088423277,3663165.2288511703,2660488.0650753435
2017-01-09,3425604.6070727226,3424059.1976364846,3651958.6222668546,2650486.731564209
2017-01-10,3424510.999715334,3422840.5748380898,3653207.8643577835,2645686.091478864
2017-01-11,3431319.598175897,3429668.6772133065,3661608.3766682036,2658087.7450326714
2017-01-12,3435709.0573449866,3434147.3938127756,3662580.3147977735,2650353.380450727
2017-01-13,3429513.6469517667,3427910.4313997147,3657768.7706023967,2649686.624883318
2017-01-17,3424399.1960942415,3422741.4430364887,3648393.929162795,2641552.206960928
2017-01-18,3399732.89948371,3397930.0757364705,3621594.659452786,2639685.2913721832
2017-01-19,3405483.0175496866,3403732.606966499,3627074.028778541,2630750.7667689025
2017-01-20,3412224.1029452975,3410441.8286148347,3637128.0899798884,2639818.642485665
2017-01-23,3404684.3924534204,3402797.8483043294,3632875.409566204,2637418.3224429926
2017-01-24,3421387.5461270446,3419484.0535898763,3653247.0988070206,2651553.5404720632
2017-01-25,3460551.085371175,3458601.3186188103,3690456.3127051042,2672623.016402187
2017-01-26,3474524.514962036,3472532.1634246656,3704314.1173185143,2676623.549806641
2017-01-27,3484770.149109502,3482853.9108107453,3721860.8961173003,2675423.3897853047
2017-01-30,3464916.9266081355,3462999.1830471596,3696484.446208755,2658754.50060008
2017-01-31,3454738.930054005,3452904.120960403,3684792.5908348514,2645152.687024937
2017-02-01,3464030.5262340596,3462188.4716081545,3688603.7484275093,2648753.1670889454
2017-02-02,3443969.149740621,3442125.923397783,3664245.4498336827,2648486.464861982
2017-02-03,3459403.1884331903,3457554.9902622104,3680197.5062289177,2672089.61194826
2017-02-06,3452475.230640433,3450620.787922804,3669563.7268124456,2670756.100813442
2017-02-07,3464680.859761286,3462768.3885921496,3679602.796138443,2674756.634217896
2017-02-08,3456391.1356128943,3454451.862387265,3672430.6554544033,2673823.176423523
2017-02-09,3463659.6340160263,3461677.0460487246,3682415.0203339434,2689958.661154821
2017-02-10,3485474.9545678436,3483440.6866567726,3705760.9678902137,2703560.4747299645
2017-02-13,3509021.5446850527,3507000.207876495,3735237.205804648,2723029.7372983065
2017-02-14,3524118.958631264,3522056.840015387,3749420.1997524765,2735964.795306041
2017-02-15,3548170.008920422,3546098.488977336,3775590.2560177674,2752100.2800373384
2017-02-16,3550431.1224396448,3548352.304201623,3775238.5357074924,2753433.7911721566
2017-02-17,3512572.7844179524,3510168.3754278435,3732700.5089592575,2745432.724363249
2017-02-21,3552527.022763094,3550081.3495268803,3770288.69211004,2761301.5068675824
2017-02-22,3552902.202481032,3550439.272618677,3770698.7998783193,2766368.849179891
2017-02-23,3577700.2390701617,3575337.3232411053,3792188.0545009957,2771302.8403787175
2017-02-24,3589217.118273075,3586812.7418870186,3803504.64279219,2772769.702627017
2017-02-27,3609259.887819121,3606919.718973679,3827524.6393569605,2777570.342712362
2017-02-28,3612482.4607055574,3610150.7676237975,3827052.930584298,2773436.458194426
2017-03-01,3666735.5438861805,3664359.8912060754,3884507.5054213745,2813975.196692893
2017-03-02,3643981.9183699684,3641506.542326814,3854706.208956589,2798906.5208694492
2017-03-03,3648890.4747820785,3646470.9598424956,3862679.29306222,2799173.223096413
