"","Date","Close","AA","AAPL","AXP","BA","BAC","C","CAT","CSCO","CVX","DD","DIS","DWDP","GE","GM","GS","HD","HPE","IBM","INTC","JNJ","JPM","KO","KRFT","MCD","MMM","MRK","MSFT","NKE","PFE","PG","T","TRV","UNH","UTX","V","VZ","WBA","WMT","XOM","v.INDU","v.DIA","v.Divisor","AA.1","AAPL.1","AXP.1","BA.1","BAC.1","C.1","CAT.1","CSCO.1","CVX.1","DD.1","DIS.1","DWDP.1","GE.1","GM.1","GS.1","HD.1","HPE.1","IBM.1","INTC.1","JNJ.1","JPM.1","KO.1","KRFT.1","MCD.1","MMM.1","MRK.1","MSFT.1","NKE.1","PFE.1","PG.1","T.1","TRV.1","UNH.1","UTX.1","V.1","VZ.1","WBA.1","WMT.1","XOM.1","v.posrows"
"1176",2013-11-26,180.679993,NA,533.4,85.09,134.78,15.88,53.01,84.36,21.21,122.78,61.32,71.18,38.79,26.78,37.67,168.04,80.35,NA,177.31,23.65,95.06,57.17,40.25,53.17,98.2,132.15,49.58,37.35,79.6,31.89,84.64,35.28,90.79,74.52,110.94,203.52,50.05,59.54,80.68,94.27,16072.8,160.5,0.14748072,0,0,85.09,134.78,0,0,84.36,21.21,122.78,61.32,71.18,0,26.78,0,168.04,80.35,0,177.31,23.65,95.06,57.17,40.25,0,98.2,132.15,49.58,37.35,79.6,31.89,84.64,35.28,90.79,74.52,110.94,203.52,50.05,0,80.68,94.27,30
"1177",2013-11-27,181.119995,NA,545.96,85.59,134.72,15.83,53.05,84.67,21.27,122.42,61.54,70.77,39.1,26.83,38.85,168.22,80.66,NA,178.97,23.9,94.98,57.48,40.19,53.39,97.06,133.5,49.83,37.6,79.33,31.88,84.28,35.41,90.99,74.36,111.51,203.99,49.93,59.21,80.93,93.8,16097.33,160.85,0.14748072,0,0,85.59,134.72,0,0,84.67,21.27,122.42,61.54,70.77,0,26.83,0,168.22,80.66,0,178.97,23.9,94.98,57.48,40.19,0,97.06,133.5,49.83,37.6,79.33,31.88,84.28,35.41,90.99,74.36,111.51,203.99,49.93,0,80.93,93.8,30
"1178",2013-11-29,181,NA,556.07,85.8,134.25,15.82,52.92,84.6,21.25,122.44,61.38,70.54,39.06,26.66,38.73,168.94,80.67,NA,179.68,23.84,94.66,57.22,40.19,53.12,97.37,133.51,49.83,38.13,79.14,31.73,84.22,35.21,90.74,74.48,110.86,203.46,49.62,59.2,81.01,93.48,16086.41,160.67,0.14748072,0,0,85.8,134.25,0,0,84.6,21.25,122.44,61.38,70.54,0,26.66,0,168.94,80.67,0,179.68,23.84,94.66,57.22,40.19,0,97.37,133.51,49.83,38.13,79.14,31.73,84.22,35.21,90.74,74.48,110.86,203.46,49.62,0,81.01,93.48,30
"1179",2013-12-02,180.529999,NA,551.23,85.29,134.16,15.73,52.62,84.25,21.09,122.34,61.74,70.91,39.98,26.66,39.11,169.72,79.77,NA,177.48,23.7,94.28,56.98,40.08,53.1,96.51,127.68,50.18,38.45,79.09,31.83,83.34,34.8,89,74.16,110.31,205.13,49.26,59.1,81.11,93.52,16008.77,159.92,0.14748072,0,0,85.29,134.16,0,0,84.25,21.09,122.34,61.74,70.91,0,26.66,0,169.72,79.77,0,177.48,23.7,94.28,56.98,40.08,0,96.51,127.68,50.18,38.45,79.09,31.83,83.34,34.8,89,74.16,110.31,205.13,49.26,0,81.11,93.52,30
"1180",2013-12-03,179.75,NA,566.322,84.61,132,15.54,52.13,83.87,21.26,122.52,60.5,69.9,38.72,26.56,38.14,168.05,78.71,NA,176.08,23.55,93.97,56.86,40.35,53.03,96.38,126.6,49.76,38.31,79.13,31.22,83.83,34.74,89.03,73.73,109.69,201.75,49.6,58.71,81.21,94.39,15914.62,158.99,0.14748072,0,0,84.61,132,0,0,83.87,21.26,122.52,60.5,69.9,0,26.56,0,168.05,78.71,0,176.08,23.55,93.97,56.86,40.35,0,96.38,126.6,49.76,38.31,79.13,31.22,83.83,34.74,89.03,73.73,109.69,201.75,49.6,0,81.21,94.39,30
"1181",2013-12-04,179.729996,NA,565,84.5,131.5,15.63,52.04,83.97,21.249,121.77,60.26,69.97,38.89,26.64,38.71,168.7,78.4,NA,175.74,23.74,93.63,57.19,40.37,52.81,95.71,126.46,49.31,38.94,78.82,31.27,83.35,34.6,88.61,73.65,108.94,202.74,49.37,57.57,80.22,94.67,15889.77,158.76,0.14748072,0,0,84.5,131.5,0,0,83.97,21.249,121.77,60.26,69.97,0,26.64,0,168.7,78.4,0,175.74,23.74,93.63,57.19,40.37,0,95.71,126.46,49.31,38.94,78.82,31.27,83.35,34.6,88.61,73.65,108.94,202.74,49.37,0,80.22,94.67,30
"1182",2013-12-05,178.940002,NA,567.901,84.54,132.73,15.43,51.06,84.41,20.91,121.1,60.11,70.23,38.61,26.45,39.09,165.56,78.54,NA,176.08,24.26,92.97,55.82,39.83,52.66,95.43,126.83,48.81,38,78.95,31.25,82.69,34.25,87.92,72.75,109.05,201.71,48.91,56.11,79.44,94.13,15821.51,158.12,0.14748072,0,0,84.54,132.73,0,0,84.41,20.91,121.1,60.11,70.23,0,26.45,0,165.56,78.54,0,176.08,24.26,92.97,55.82,39.83,0,95.43,126.83,48.81,38,78.95,31.25,82.69,34.25,87.92,72.75,109.05,201.71,48.91,0,79.44,94.13,30
"1183",2013-12-06,180.940002,NA,560.02,85.93,135.18,15.56,51.49,85.5,21.28,122.29,61.34,71.46,39.27,26.94,40.17,167.21,79.84,NA,177.67,24.82,94.44,56.06,40.46,53.55,96.8,128.61,49.39,38.36,79.86,31.54,84.52,34.53,89.01,73.5,111.12,201.87,49.48,56.71,79.94,95.65,16020.2,160.16,0.14748072,0,0,85.93,135.18,0,0,85.5,21.28,122.29,61.34,71.46,0,26.94,0,167.21,79.84,0,177.67,24.82,94.44,56.06,40.46,0,96.8,128.61,49.39,38.36,79.86,31.54,84.52,34.53,89.01,73.5,111.12,201.87,49.48,0,79.94,95.65,30
"1184",2013-12-09,181.399994,NA,566.43,85.75,134.68,15.58,52.11,86.09,21.22,123.34,61.39,71.11,40.8,27.19,40.9,167.67,79.6,NA,177.46,24.93,94.44,56.51,40.4,54.5,95.72,128.57,49.56,38.705,79.78,31.58,84.78,34.69,88.45,73.72,111.18,201.59,49.57,56.66,79.95,95.84,16025.53,160.23,0.14748072,0,0,85.75,134.68,0,0,86.09,21.22,123.34,61.39,71.11,0,27.19,0,167.67,79.6,0,177.46,24.93,94.44,56.51,40.4,0,95.72,128.57,49.56,38.705,79.78,31.58,84.78,34.69,88.45,73.72,111.18,201.59,49.57,0,79.95,95.84,30
"1185",2013-12-10,180.75,NA,565.55,85.29,133.7,15.56,51.74,86.42,21.21,123.66,61.44,71.57,41.78,27.14,40.4,169.73,78.61,NA,177.12,24.82,94.14,56.7,39.85,54.06,95.43,127.55,49.43,38.11,79.22,31.34,83.65,34.4,88.44,74.05,110.98,199.43,49.05,56.6,79.08,95.71,15973.13,159.72,0.14748072,0,0,85.29,133.7,0,0,86.42,21.21,123.66,61.44,71.57,0,27.14,0,169.73,78.61,0,177.12,24.82,94.14,56.7,39.85,0,95.43,127.55,49.43,38.11,79.22,31.34,83.65,34.4,88.44,74.05,110.98,199.43,49.05,0,79.08,95.71,30
"1186",2013-12-11,178.720001,NA,561.36,83.9,132.56,15.25,50.71,85.28,20.88,122.1,60.29,70.52,41.05,26.58,40.16,167.6,79,NA,175.2,24.42,93.11,56.07,40.13,53.73,95.26,126.77,48.95,37.61,76.84,30.65,84.02,33.95,87.1,72.14,108.66,205.66,48.49,57.68,79.09,94.26,15843.53,158.31,0.14748072,0,0,83.9,132.56,0,0,85.28,20.88,122.1,60.29,70.52,0,26.58,0,167.6,79,0,175.2,24.42,93.11,56.07,40.13,0,95.26,126.77,48.95,37.61,76.84,30.65,84.02,33.95,87.1,72.14,108.66,205.66,48.49,0,79.09,94.26,30
"1187",2013-12-12,178.130005,NA,560.54,83.3,132.96,15.25,50.91,85.57,20.51,120.99,59.95,69.63,40.76,26.54,40.05,168.33,78.53,NA,173.37,24.47,91.16,56.31,39.21,52.93,94.1,126.58,48.32,37.22,76.23,30.25,82.3,33.89,86.63,71.01,108.09,203.44,48.13,57.55,78.5,95.36,15739.43,157.47,0.14748072,0,0,83.3,132.96,0,0,85.57,20.51,120.99,59.95,69.63,0,26.54,0,168.33,78.53,0,173.37,24.47,91.16,56.31,39.21,0,94.1,126.58,48.32,37.22,76.23,30.25,82.3,33.89,86.63,71.01,108.09,203.44,48.13,0,78.5,95.36,30
"1188",2013-12-13,178.110001,NA,554.43,83.68,133.83,15.18,50.97,86.05,20.24,119.9,60.24,69.62,41.52,26.84,40.04,168.39,79.01,NA,172.8,24.29,91.35,56.17,39.23,52.61,94.44,126.43,48.38,36.69,76.4,30.25,82.37,33.85,86.49,70.48,107.35,207.36,47.84,57.01,78.08,95.31,15755.36,157.65,0.14748072,0,0,83.68,133.83,0,0,86.05,20.24,119.9,60.24,69.62,0,26.84,0,168.39,79.01,0,172.8,24.29,91.35,56.17,39.23,0,94.44,126.43,48.38,36.69,76.4,30.25,82.37,33.85,86.49,70.48,107.35,207.36,47.84,0,78.08,95.31,30
"1189",2013-12-16,179.220001,NA,557.5,84.52,134.72,15.24,50.9,87.38,20.68,120.22,60.84,70.51,41.6,26.98,41.44,170.95,79.1,NA,177.85,24.45,91.37,56.42,39.27,52.84,95.45,127.66,48.09,36.885,76.44,30.25,81.69,34.15,87.05,71.06,108.53,207.75,48.26,56.88,77.74,97.22,15884.57,158.9,0.14748072,0,0,84.52,134.72,0,0,87.38,20.68,120.22,60.84,70.51,0,26.98,0,170.95,79.1,0,177.85,24.45,91.37,56.42,39.27,0,95.45,127.66,48.09,36.885,76.44,30.25,81.69,34.15,87.05,71.06,108.53,207.75,48.26,0,77.74,97.22,30
"1190",2013-12-17,178.649994,NA,554.99,84.11,135.88,15.18,50.69,86.92,20.92,118.74,61.18,70.66,42.2,27.03,41.53,170.49,78.62,NA,175.76,24.655,90.66,55.72,39.1,52.435,94.38,131.39,47.9,36.52,76.76,30.14,80.91,33.85,86.57,70.73,107.62,213.25,47.56,56.25,77.25,96.75,15875.26,158.78,0.14748072,0,0,84.11,135.88,0,0,86.92,20.92,118.74,61.18,70.66,0,27.03,0,170.49,78.62,0,175.76,24.655,90.66,55.72,39.1,0,94.38,131.39,47.9,36.52,76.76,30.14,80.91,33.85,86.57,70.73,107.62,213.25,47.56,0,77.25,96.75,30
"1191",2013-12-18,181.699997,NA,550.77,85.99,135.49,15.69,51.96,88.17,21,121.6,62.19,72.2,43.51,27.41,41.27,174.84,80.05,NA,178.7,25.15,92.64,57.24,40.02,53.34,95.93,135.8,48.9,36.58,78.55,30.77,82.38,34.38,88.14,72.38,109.81,215.35,48.47,57.34,77.94,99.54,16167.97,161.76,0.14748072,0,0,85.99,135.49,0,0,88.17,21,121.6,62.19,72.2,0,27.41,0,174.84,80.05,0,178.7,25.15,92.64,57.24,40.02,0,95.93,135.8,48.9,36.58,78.55,30.77,82.38,34.38,88.14,72.38,109.81,215.35,48.47,0,77.94,99.54,30
"1192",2013-12-19,181.490005,NA,544.46,86.41,135.17,15.75,51.88,87.54,21.07,123.22,62.71,72.97,43.9,27.32,40.3,174.77,79.95,NA,180.22,25.14,91.98,57.23,39.86,53.18,95.14,136.41,48.79,36.25,78.26,30.71,81.9,34.45,88.79,72.39,109.5,216.08,48.43,56.94,77.24,99.43,16179.08,161.88,0.14748072,0,0,86.41,135.17,0,0,87.54,21.07,123.22,62.71,72.97,0,27.32,0,174.77,79.95,0,180.22,25.14,91.98,57.23,39.86,0,95.14,136.41,48.79,36.25,78.26,30.71,81.9,34.45,88.79,72.39,109.5,216.08,48.43,0,77.24,99.43,30
"1193",2013-12-20,181.559998,NA,549.02,87.57,136.67,15.6,52.21,88.93,21.13,122.78,62.55,72.4,43.78,27.36,40.99,175.16,80.04,NA,180.02,25.055,92.09,57.7,40.04,54,96.51,136.72,49.32,36.8,77.34,30.25,81.84,34.3,89.18,73.35,110.66,215.97,48.08,59.04,77.43,98.68,16221.14,162.01,0.14748072,0,0,87.57,136.67,0,0,88.93,21.13,122.78,62.55,72.4,0,27.36,0,175.16,80.04,0,180.02,25.055,92.09,57.7,40.04,0,96.51,136.72,49.32,36.8,77.34,30.25,81.84,34.3,89.18,73.35,110.66,215.97,48.08,0,77.43,98.68,30
"1194",2013-12-23,182.529999,NA,570.09,88.31,136.4,15.69,52.41,89.96,21.57,122.8,62.74,73.28,43.88,27.4,41.29,176.47,80.56,NA,182.23,25.32,92.03,58.24,40.16,53.95,96.3,136.8,49.36,36.62,77.11,30.35,81.31,34.69,89.16,74.35,110.82,218.03,48.58,57.54,77.87,98.51,16294.61,162.62,0.14748072,0,0,88.31,136.4,0,0,89.96,21.57,122.8,62.74,73.28,0,27.4,0,176.47,80.56,0,182.23,25.32,92.03,58.24,40.16,0,96.3,136.8,49.36,36.62,77.11,30.35,81.31,34.69,89.16,74.35,110.82,218.03,48.58,0,77.87,98.51,30
"1195",2013-12-24,182.929993,NA,567.67,88.69,136.83,15.7,52.43,90.91,21.69,123.51,63.83,73.85,44.42,27.61,40.88,176.16,80.64,NA,183.22,25.43,92.06,58.25,40.19,53.32,96.54,136.99,49.41,37.08,77.66,30.29,81.31,34.95,89.49,74.13,111.47,218.73,48.98,57.61,78.01,99.22,16357.55,163.19,0.14748072,0,0,88.69,136.83,0,0,90.91,21.69,123.51,63.83,73.85,0,27.61,0,176.16,80.64,0,183.22,25.43,92.06,58.25,40.19,0,96.54,136.99,49.41,37.08,77.66,30.29,81.31,34.95,89.49,74.13,111.47,218.73,48.98,0,78.01,99.22,30
"1196",2013-12-26,183.860001,NA,563.9,89,138.27,15.65,52.35,91.15,21.8,124.81,64.25,74.62,44.86,27.83,41.52,176.45,81.55,NA,185.35,25.7,92.54,58.2,40.49,53.63,96.84,138.29,49.72,37.44,78.19,30.55,81.76,35.16,90.01,74.85,112.69,220.2,49.18,57.67,78.39,100.9,16479.88,164.46,0.14748072,0,0,89,138.27,0,0,91.15,21.8,124.81,64.25,74.62,0,27.83,0,176.45,81.55,0,185.35,25.7,92.54,58.2,40.49,0,96.84,138.29,49.72,37.44,78.19,30.55,81.76,35.16,90.01,74.85,112.69,220.2,49.18,0,78.39,100.9,30
"1197",2013-12-27,183.850006,NA,560.09,89.19,136.9,15.67,52.26,90.87,22.02,125.23,64.25,74.35,44.6,27.83,40.94,176.35,81.64,NA,185.08,25.6,92.35,58.14,40.66,53.705,96.91,139.35,49.79,37.29,78.16,30.64,82.01,35.18,89.85,74.69,112.8,219.67,49.17,57.43,78.47,101.51,16478.41,164.47,0.14748072,0,0,89.19,136.9,0,0,90.87,22.02,125.23,64.25,74.35,0,27.83,0,176.35,81.64,0,185.08,25.6,92.35,58.14,40.66,0,96.91,139.35,49.79,37.29,78.16,30.64,82.01,35.18,89.85,74.69,112.8,219.67,49.17,0,78.47,101.51,30
"1198",2013-12-30,183.820007,NA,554.52,89.59,135.92,15.54,51.92,90.87,22.25,124.23,64.65,76.23,44.6,27.89,40.69,175.73,81.94,NA,186.41,25.85,92.3,57.95,41.09,53.94,97.01,139.42,49.94,37.29,78.74,30.69,82,35.2,90.28,74.78,112.73,220.91,49.15,57.84,78.63,100.31,16504.29,164.59,0.14748072,0,0,89.59,135.92,0,0,90.87,22.25,124.23,64.65,76.23,0,27.89,0,175.73,81.94,0,186.41,25.85,92.3,57.95,41.09,0,97.01,139.42,49.94,37.29,78.74,30.69,82,35.2,90.28,74.78,112.73,220.91,49.15,0,78.63,100.31,30
"1199",2013-12-31,184.690002,NA,561.02,90.73,136.49,15.57,52.11,90.81,22.43,124.91,64.97,76.4,44.4,28.03,40.87,177.26,82.34,NA,187.57,25.955,91.59,58.48,41.31,53.91,97.03,140.25,50.05,37.41,78.64,30.63,81.41,35.16,90.54,75.3,113.8,222.68,49.14,57.44,78.69,101.2,16576.66,165.47,0.14748072,0,0,90.73,136.49,0,0,90.81,22.43,124.91,64.97,76.4,0,28.03,0,177.26,82.34,0,187.57,25.955,91.59,58.48,41.31,0,97.03,140.25,50.05,37.41,78.64,30.63,81.41,35.16,90.54,75.3,113.8,222.68,49.14,0,78.69,101.2,30
"1200",2014-01-02,182.919998,NA,553.13,89.45,136.67,16.1,52.27,89.87,22,124.14,63.71,76.27,43.87,27.5,40.95,176.89,82.02,NA,185.53,25.79,91.03,58.21,40.66,53.73,96.41,138.13,49.49,37.16,78.24,30.46,80.54,34.95,89.33,74.57,112.49,221.01,49,56.63,78.91,99.75,16441.35,164.11,0.14748072,0,0,89.45,136.67,0,0,89.87,22,124.14,63.71,76.27,0,27.5,0,176.89,82.02,0,185.53,25.79,91.03,58.21,40.66,0,96.41,138.13,49.49,37.16,78.24,30.46,80.54,34.95,89.33,74.57,112.49,221.01,49,0,78.91,99.75,30
"1201",2014-01-03,182.889999,NA,540.98,89.74,137.62,16.41,53.4,89.82,21.98,124.35,63.78,76.11,43.67,27.48,39.57,178.15,81.89,NA,186.64,25.78,91.85,58.66,40.46,53.45,96.54,138.45,49.73,36.91,78.03,30.52,80.45,34.8,89.16,75.1,112.9,221.16,48.42,56.82,78.65,99.51,16469.99,164.39,0.14748072,0,0,89.74,137.62,0,0,89.82,21.98,124.35,63.78,76.11,0,27.48,0,178.15,81.89,0,186.64,25.78,91.85,58.66,40.46,0,96.54,138.45,49.73,36.91,78.03,30.52,80.45,34.8,89.16,75.1,112.9,221.16,48.42,0,78.65,99.51,30
"1202",2014-01-06,182.360001,NA,543.93,89.7,138.41,16.66,53.81,88.64,22.01,124.02,62.96,75.82,43.59,27.26,40.4,179.37,81.1,NA,186,25.46,92.33,59,40.27,53.43,95.85,137.63,49.74,36.13,77.43,30.55,80.64,34.96,88.92,74.24,112.79,219.83,48.69,57.14,78.21,99.66,16425.1,163.89,0.14748072,0,0,89.7,138.41,0,0,88.64,22.01,124.02,62.96,75.82,0,27.26,0,179.37,81.1,0,186,25.46,92.33,59,40.27,0,95.85,137.63,49.74,36.13,77.43,30.55,80.64,34.96,88.92,74.24,112.79,219.83,48.69,0,78.21,99.66,30
"1203",2014-01-07,183.479996,NA,540.038,89.36,140.51,16.5,54.18,88.93,22.31,125.07,62.33,76.34,43.11,27.29,40.2,178.29,81.5,NA,189.71,25.585,94.29,58.32,40.39,53.93,96.38,137.65,50.11,36.41,77.49,30.74,81.42,34.95,88.4,76.51,113.51,221.51,49.3,57.51,78.45,101.07,16530.94,164.97,0.14748072,0,0,89.36,140.51,0,0,88.93,22.31,125.07,62.33,76.34,0,27.29,0,178.29,81.5,0,189.71,25.585,94.29,58.32,40.39,0,96.38,137.65,50.11,36.41,77.49,30.74,81.42,34.95,88.4,76.51,113.51,221.51,49.3,0,78.45,101.07,30
"1204",2014-01-08,183.520004,NA,543.46,89.41,140.82,16.58,54.81,89.14,22.293,123.29,63.13,75.22,43.16,27.21,40.42,178.44,81.93,NA,187.97,25.43,94.16,58.87,39.94,53.25,95.41,136.63,49.79,35.76,77.09,30.95,80.24,34.24,87.58,75.62,113.65,222.22,48.5,59.36,77.83,100.74,16462.74,164.35,0.14748072,0,0,89.41,140.82,0,0,89.14,22.293,123.29,63.13,75.22,0,27.21,0,178.44,81.93,0,187.97,25.43,94.16,58.87,39.94,0,95.41,136.63,49.79,35.76,77.09,30.95,80.24,34.24,87.58,75.62,113.65,222.22,48.5,0,77.83,100.74,30
"1205",2014-01-09,183.639999,NA,536.519,88.88,142.13,16.83,55.2,89.71,22.09,123.29,63.94,74.9,42.6,27.22,40.49,177.4,81.57,NA,187.38,25.31,94.73,58.76,39.73,53.32,95.46,136.45,49.52,35.53,77.09,30.93,80.42,33.54,87.68,76.08,113.71,221.91,47.5,61.14,78.09,99.76,16444.76,164.19,0.14748072,0,0,88.88,142.13,0,0,89.71,22.09,123.29,63.94,74.9,0,27.22,0,177.4,81.57,0,187.38,25.31,94.73,58.76,39.73,0,95.46,136.45,49.52,35.53,77.09,30.93,80.42,33.54,87.68,76.08,113.71,221.91,47.5,0,78.09,99.76,30
"1206",2014-01-10,184.139999,NA,532.94,88.55,141.9,16.77,54.72,90.51,22.22,121.01,63.54,75.39,42.71,26.96,40.03,178.39,82.01,NA,187.26,25.53,94.74,58.49,40.13,53.8,95.8,136.18,49.88,36.04,76.92,30.69,80.3,33.62,87.49,74.7,113.83,221.13,47.75,60.36,78.04,100.52,16437.05,164.18,0.14748072,0,0,88.55,141.9,0,0,90.51,22.22,121.01,63.54,75.39,0,26.96,0,178.39,82.01,0,187.26,25.53,94.74,58.49,40.13,0,95.8,136.18,49.88,36.04,76.92,30.69,80.3,33.62,87.49,74.7,113.83,221.13,47.75,0,78.04,100.52,30
"1207",2014-01-13,181.690002,NA,535.73,86.99,140.7,16.43,53.72,89.89,22.19,119.25,62.66,73.27,41.89,26.73,39.58,175.88,80.97,NA,184.16,25.5,94.5,57.7,39.53,53.49,94.83,134.68,53.12,34.98,75.18,30.54,80.01,33.3,86.34,73.94,112.8,218.9,47.03,60.2,77.49,98.55,16257.94,162.24,0.14748072,0,0,86.99,140.7,0,0,89.89,22.19,119.25,62.66,73.27,0,26.73,0,175.88,80.97,0,184.16,25.5,94.5,57.7,39.53,0,94.83,134.68,53.12,34.98,75.18,30.54,80.01,33.3,86.34,73.94,112.8,218.9,47.03,0,77.49,98.55,30
"1208",2014-01-14,183.669998,NA,546.39,87.12,140.01,16.77,53.95,90.56,22.41,119.57,63.55,74.45,42.65,26.97,40.02,176.6,81.01,NA,185.92,26.51,94.72,57.74,39.69,54.42,95.22,137.41,53,35.78,75.17,31,80.87,33.48,87.45,74.02,112.63,222.65,47.08,60,77.96,99.12,16373.86,163.45,0.14748072,0,0,87.12,140.01,0,0,90.56,22.41,119.57,63.55,74.45,0,26.97,0,176.6,81.01,0,185.92,26.51,94.72,57.74,39.69,0,95.22,137.41,53,35.78,75.17,31,80.87,33.48,87.45,74.02,112.63,222.65,47.08,0,77.96,99.12,30
"1209",2014-01-15,184.660004,NA,557.36,88.25,140.62,17.15,54.99,92.41,22.78,119.18,63.73,74.28,43.05,27.34,39.38,178.75,81.07,NA,187.74,26.67,94.8,59.49,39.76,54.51,95.46,138.44,52.52,36.76,75.43,31.18,80.79,33.79,87.88,74.84,114.07,223.76,48.27,59.49,77.66,98.78,16481.94,164.57,0.14748072,0,0,88.25,140.62,0,0,92.41,22.78,119.18,63.73,74.28,0,27.34,0,178.75,81.07,0,187.74,26.67,94.8,59.49,39.76,0,95.46,138.44,52.52,36.76,75.43,31.18,80.79,33.79,87.88,74.84,114.07,223.76,48.27,0,77.66,98.78,30
"1210",2014-01-16,184.419998,NA,554.25,87.78,140.21,17.08,52.6,92.01,22.78,118.83,63.99,74.21,43.09,27.2,39,175.17,81.26,NA,188.76,26.54,94.64,58.99,39.71,54.69,96.06,138.16,52.5,36.89,74.79,31.17,80.56,33.96,87.24,72.76,114.22,221.77,48.53,59.89,76.76,98.94,16417.01,163.98,0.14748072,0,0,87.78,140.21,0,0,92.01,22.78,118.83,63.99,74.21,0,27.2,0,175.17,81.26,0,188.76,26.54,94.64,58.99,39.71,0,96.06,138.16,52.5,36.89,74.79,31.17,80.56,33.96,87.24,72.76,114.22,221.77,48.53,0,76.76,98.94,30
"1211",2014-01-17,183.639999,NA,540.67,90.97,140.46,17.01,52.27,91.44,22.74,119.29,64.02,73.98,43.07,26.58,38.6,176.28,81,NA,190.09,25.85,95.06,58.11,39.28,54.76,94.93,137.31,51.95,36.38,73.39,31.09,79.88,33.7,86.47,72.52,114.21,232.18,48.35,59.16,76.19,99.16,16458.56,164.08,0.14748072,0,0,90.97,140.46,0,0,91.44,22.74,119.29,64.02,73.98,0,26.58,0,176.28,81,0,190.09,25.85,95.06,58.11,39.28,0,94.93,137.31,51.95,36.38,73.39,31.09,79.88,33.7,86.47,72.52,114.21,232.18,48.35,0,76.19,99.16,30
"1212",2014-01-21,184.179993,NA,549.07,90.59,141.67,17.01,51.85,90.6,22.83,120.36,63.73,74.2,45.93,26.29,38.34,173.2,80.46,NA,188.43,25.59,94.03,58.17,39.92,54.24,95.08,136.99,51.83,36.17,73.75,31.23,80.18,33.57,85,73.16,114.99,231.93,47.7,58.73,75.84,98.5,16414.44,163.73,0.14748072,0,0,90.59,141.67,0,0,90.6,22.83,120.36,63.73,74.2,0,26.29,0,173.2,80.46,0,188.43,25.59,94.03,58.17,39.92,0,95.08,136.99,51.83,36.17,73.75,31.23,80.18,33.57,85,73.16,114.99,231.93,47.7,0,75.84,98.5,30
"1213",2014-01-22,184.300003,NA,551.51,91.13,144.37,17.15,51.9,89.64,22.84,120.43,63.02,75.31,45.68,25.99,38.8,173.68,80.2,NA,182.25,25.31,94.32,57.59,39.9,54.4,94.88,136.48,51.35,35.93,73.5,31.27,79.23,33.34,84.56,73.4,116.12,232.99,47.33,58.91,75.35,97.88,16373.34,163.47,0.14748072,0,0,91.13,144.37,0,0,89.64,22.84,120.43,63.02,75.31,0,25.99,0,173.68,80.2,0,182.25,25.31,94.32,57.59,39.9,0,94.88,136.48,51.35,35.93,73.5,31.27,79.23,33.34,84.56,73.4,116.12,232.99,47.33,0,75.35,97.88,30
"1214",2014-01-23,182.789993,NA,556.18,89.17,141.31,16.86,50.72,88.48,22.56,118.39,61.75,74.79,44.72,25.82,38.42,170.75,80.24,NA,182.73,25.13,92.74,56.47,39.24,53.49,95.32,134.71,51.6,36.055,72.73,31.01,78.24,33.8,83.07,73.2,114.84,228.25,47.86,58.35,74.96,96.97,16197.35,161.71,0.14748072,0,0,89.17,141.31,0,0,88.48,22.56,118.39,61.75,74.79,0,25.82,0,170.75,80.24,0,182.73,25.13,92.74,56.47,39.24,0,95.32,134.71,51.6,36.055,72.73,31.01,78.24,33.8,83.07,73.2,114.84,228.25,47.86,0,74.96,96.97,30
"1215",2014-01-24,178.889999,NA,546.07,86.95,136.65,16.45,49.33,86.17,22.2,116.29,59.97,72.72,43.41,24.95,36.83,167.64,79.16,NA,179.64,24.81,90.61,55.09,38.84,52.89,94.43,130.22,51.98,36.805,71.65,30.09,79.18,33.42,81.61,71.6,111.8,221.25,47.63,57.23,74.42,94.85,15879.11,158.48,0.14748072,0,0,86.95,136.65,0,0,86.17,22.2,116.29,59.97,72.72,0,24.95,0,167.64,79.16,0,179.64,24.81,90.61,55.09,38.84,0,94.43,130.22,51.98,36.805,71.65,30.09,79.18,33.42,81.61,71.6,111.8,221.25,47.63,0,74.42,94.85,30
"1216",2014-01-27,178.009995,NA,550.5,85.72,137.36,16.31,48.81,91.29,22,116.43,60.24,72.25,43.1,25.07,36.76,164.69,78.94,NA,177.9,24.72,89.94,55.09,38.73,52.84,94.07,128.96,52.53,36.03,71.9,29.66,78.47,33.51,82.29,71.65,113.79,216.22,47.69,57.4,74.15,94.92,15837.88,158.02,0.14748072,0,0,85.72,137.36,0,0,91.29,22,116.43,60.24,72.25,0,25.07,0,164.69,78.94,0,177.9,24.72,89.94,55.09,38.73,0,94.07,128.96,52.53,36.03,71.9,29.66,78.47,33.51,82.29,71.65,113.79,216.22,47.69,0,74.15,94.92,30
"1217",2014-01-28,179.070007,NA,506.5,86.64,137.09,16.73,49.6,92.47,21.75,116.84,59.57,72.88,43.06,25.46,36.81,166.25,78.54,NA,176.85,24.9,90.1,55.74,38.87,52.875,94.18,129.81,52.87,36.27,72.71,30.42,79.11,33.7,83.1,71.71,113.86,220.96,47.36,57.02,74.67,95.65,15928.56,158.94,0.14748072,0,0,86.64,137.09,0,0,92.47,21.75,116.84,59.57,72.88,0,25.46,0,166.25,78.54,0,176.85,24.9,90.1,55.74,38.87,0,94.18,129.81,52.87,36.27,72.71,30.42,79.11,33.7,83.1,71.71,113.86,220.96,47.36,0,74.67,95.65,30
